,size,url
1202,9412.333332,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/apra/SWAN_Apra_Harbor_Regional_Wave_Model_best.ncd
384,9335.529008000001,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_40km/conduit/Best
1440,9260.032608,http://dm2.caricoos.org/thredds/dodsC/swan/SWAN_Aggregation_best.ncd
154,9255.321292,http://www.smast.umassd.edu:8080/thredds/dodsC/FVCOM/NECOFS/Forecasts/NECOFS_GOM3_FORECAST.nc
1213,9075.630296000001,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_guam/WRF_Guam_Regional_Atmospheric_Model_best.ncd
1408,8792.391064,http://crow.marine.usf.edu:8080/thredds/dodsC/WFS_ROMS_NF_model/USF_Ocean_Circulation_Group_West_Florida_Shelf_Daily_ROMS_Nowcast_Forecast_Model_Data_best.ncd
1400,8601.006712,http://thredds.axiomalaska.com/thredds/dodsC/WRF_D02.nc
378,6696.55348,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Alaska_45km/conduit/Best
37,6219.213104,http://thredds.axiomalaska.com/thredds/dodsC/MASIE.nc
1216,5841.554408,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/atm/wrf_oa/WRF_Oahu_Regional_Atmospheric_Model_best.ncd
1293,5614.439696,http://tds.marine.rutgers.edu/thredds/dodsC/roms/espresso/2013_da/avg_Best/ESPRESSO_Real-Time_v2_Averages_Best_Available_best.ncd
1204,5562.5435959999995,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/guam/SWAN_Guam_Regional_Wave_Model_best.ncd
390,5487.860912,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Polar_90km/Best
367,5351.993472,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GEFS/Global_1p0deg_Ensemble/derived/Best
391,5103.94976,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NDFD/CONUS_5km/Best
1399,5084.23332,http://thredds.axiomalaska.com/thredds/dodsC/WRF_D01.nc
1145,4987.66672,http://tds.glos.us/thredds/dodsC/SST/LakeMichiganSST-Agg
1211,4905.595096,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/tide_pac
1144,4844.644532,http://tds.glos.us/thredds/dodsC/SST/LakeHuronSST-Agg
1288,4784.934936,http://sos.maracoos.org/thredds/dodsC/agg/nam/agg.nc
1147,4418.492372000001,http://tds.glos.us/thredds/dodsC/SST/LakeSuperiorSST-Agg
153,4281.51868,http://www.smast.umassd.edu:8080/thredds/dodsC/FVCOM/NECOFS/Forecasts/NECOFS_FVCOM_OCEAN_MASSBAY_FORECAST.nc
64,4214.9509800000005,http://colossus.dl.stevens-tech.edu/thredds/dodsC/latest/Complete_gcmplt.nc
1183,3947.822552,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiomsg/ROMS_Oahu_South_Shore_Regional_Ocean_Model_best.ncd
1182,3797.973094,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_forec/hiog/ROMS_Oahu_Regional_Ocean_Model_best.ncd
1181,3552.945454,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/roms_assim/hiog/ROMS_Oahu_Regional_Ocean_Model_Assimilation_best.ncd
406,3447.065744,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Coastal_US_West_Coast/Best
1220,3228.894172,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/mariana/WaveWatch_III_Mariana_Regional_Wave_Model_best.ncd
1398,3218.207984,http://thredds.axiomalaska.com/thredds/dodsC/WAVE_1.nc
80,3180.573184,http://thredds.axiomalaska.com/thredds/dodsC/SCB_DAS.nc
383,2911.002676,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/CONUS_20km/noaaport/Best
1126,2847.147756,http://ecowatch.ncddc.noaa.gov/thredds/dodsC/ncom/ncom_reg7_agg/NCOM_Region_7_Aggregation_best.ncd
1298,2575.190648,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/DBOFS/fmrc/Aggregated_7_day_DBOFS_Fields_Forecast_best.ncd
366,2550.570544,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/DGEX/CONUS_12km/Best
1189,2530.964408,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/scud/pac
405,2509.740884,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Coastal_US_East_Coast/Best
1394,2488.352448,http://thredds.axiomalaska.com/thredds/dodsC/PMEL_FORECAST.nc
1309,2407.209636,http://thredds.axiomalaska.com/thredds/dodsC/ERDATSSTAMDAY.nc
1146,2208.299024,http://tds.glos.us/thredds/dodsC/SST/LakeOntarioSST-Agg
1143,2189.6794360000004,http://tds.glos.us/thredds/dodsC/SST/LakeErieSST-Agg
407,2153.09524,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Global/Best
1221,2110.063772,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/ww3/samoa/WaveWatch_III_Samoa_Regional_Wave_Model_best.ncd
641,2022.024632,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/093p1/093p1_d28.nc
404,1907.8477799999998,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Coastal_Alaska/Best
519,1805.559092,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/045p1/045p1_d14.nc
1407,1800.002004,http://tds.secoora.org/thredds/dodsC/tampa_wera.nc
79,1762.730456,http://crow.marine.usf.edu:8080/thredds/dodsC/WFS_Model_Test/USF_WFSCOM_NF_20131010.nc
78,1762.730456,http://crow.marine.usf.edu:8080/thredds/dodsC/WFS_FVCOM_NF_model/USF_WFCOM_NF_20140923.nc
77,1762.730456,http://crow.marine.usf.edu:8080/thredds/dodsC/WFS_FVCOM_NF_model/USF_WFCOM_NF_20140922.nc
1208,1744.0175239999999,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/model/wav/swan/samoa/SWAN_Tutuila_Regional_Wave_Model_best.ncd
1307,1672.977736,http://opendap.co-ops.nos.noaa.gov/thredds/dodsC/TBOFS/fmrc/Aggregated_7_day_TBOFS_Fields_Forecast_best.ncd
582,1646.643712,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/076p1/076p1_d25.nc
1292,1642.691816,http://sos.maracoos.org/thredds/dodsC/agg/wwiii/agg.nc
558,1632.810184,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/071p1/071p1_d12.nc
355,1577.654632,http://thredds.ucar.edu/thredds/dodsC/grib/FNMOC/COAMPS/Equatorial_America/Best
988,1572.68836,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/166p1/166p1_d01.nc
879,1555.896728,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/143p1/143p1_d02.nc
393,1547.7388760000001,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NDFD/CONUS_5km_conduit/Best/LambertConformal_1377X2145-38p22N-95p43W
365,1531.804768,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/DGEX/Alaska_12km/Best
791,1489.8382080000001,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/121p1/121p1_d04.nc
854,1486.278168,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/139p1/139p1_d04.nc
482,1458.114296,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/036p1/036p1_d34.nc
688,1446.40572,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/096p1/096p1_d12.nc
375,1442.626536,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GFS/Puerto_Rico_0p5deg/Best
792,1424.333472,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/121p1/121p1_d05.nc
1287,1421.18392,http://sos.maracoos.org/thredds/dodsC/agg/hfradar/agg.nc
415,1414.2640959999999,http://thredds.ucar.edu/thredds/dodsC/grib/NPVU/RFC/RFC-KNES/Best
826,1392.211308,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/132p1/132p1_d02.nc
409,1378.151568,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/WW3/Regional_Eastern_Pacific/Best
813,1353.290896,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/128p1/128p1_d04.nc
372,1339.73812,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/GFS/Global_2p5deg/Best
581,1327.404544,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/076p1/076p1_d24.nc
379,1303.8898000000002,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/NAM/Alaska_45km/noaaport/Best
746,1296.409368,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/106p1/106p1_d10.nc
1167,1296.2160000000001,http://oos.soest.hawaii.edu/thredds/dodsC/dist2coast_1deg_ocean
1166,1296.2160000000001,http://oos.soest.hawaii.edu/thredds/dodsC/dist2coast_1deg_land
1165,1296.2160000000001,http://oos.soest.hawaii.edu/thredds/dodsC/dist2coast_1deg
719,1283.51142,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/100p1/100p1_d11.nc
484,1281.773648,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/036p1/036p1_d36.nc
626,1247.452288,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/092p1/092p1_d17.nc
402,1245.759456,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/SREF/CONUS_40km/ensprod_biasc/Best
433,1245.077632,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/028p1/028p1_d07.nc
1089,1244.4327839999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/430p1/430p1_d04.nc
542,1227.676672,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/067p1/067p1_d19.nc
1177,1179.9900200000002,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/hfr/knaagg
966,1173.943992,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/160p1/160p1_d02.nc
961,1172.9946479999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/158p1/158p1_d03.nc
794,1172.8364239999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/121p1/121p1_d07.nc
994,1172.8364239999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/168p1/168p1_d01.nc
815,1171.333296,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/128p1/128p1_d06.nc
937,1161.839856,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/154p1/154p1_d05.nc
766,1160.2576159999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/111p1/111p1_d09.nc
684,1159.4444799999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/096p1/096p1_d08.nc
991,1153.952896,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/167p1/167p1_d02.nc
685,1153.305856,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/096p1/096p1_d09.nc
1174,1152.40802,http://oos.soest.hawaii.edu/thredds/dodsC/hmrg_bathytopo_50m_mhi
1172,1152.40802,http://oos.soest.hawaii.edu/thredds/dodsC/hmrg_bathy_50m_mhi
923,1151.397072,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/150p1/150p1_d02.nc
683,1141.4952159999998,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/096p1/096p1_d07.nc
965,1140.824468,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/160p1/160p1_d01.nc
401,1139.4203759999998,http://thredds.ucar.edu/thredds/dodsC/grib/NCEP/SREF/CONUS_40km/ensprod/Best
947,1130.909056,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/156p1/156p1_d03.nc
628,1128.612816,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/092p1/092p1_d19.nc
562,1125.603868,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/071p1/071p1_d16.nc
560,1125.5274479999998,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/071p1/071p1_d14.nc
823,1124.5649919999998,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/131p1/131p1_d01.nc
985,1121.730072,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/165p1/165p1_d02.nc
436,1113.6797439999998,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/028p1/028p1_d10.nc
864,1112.1575200000002,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/142p1/142p1_d02.nc
522,1110.258832,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/045p1/045p1_d17.nc
1021,1102.9014160000002,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/180p1/180p1_d01.nc
460,1091.5884,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/029p1/029p1_d18.nc
963,1089.531488,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/158p1/158p1_d05.nc
517,1088.8000000000002,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/045p1/045p1_d12.nc
713,1087.282432,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/100p1/100p1_d05.nc
1392,1079.823384,http://thredds.axiomalaska.com/thredds/dodsC/IBCAO.nc
760,1079.7364479999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/111p1/111p1_d03.nc
948,1078.532228,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/156p1/156p1_d04.nc
967,1074.57932,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/160p1/160p1_d03.nc
1046,1071.174812,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/190p1/190p1_d01.nc
456,1070.8602879999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/029p1/029p1_d14.nc
768,1068.408584,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/111p1/111p1_d11.nc
480,1065.5687679999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/036p1/036p1_d32.nc
435,1064.627968,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/028p1/028p1_d09.nc
836,1062.2967039999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/133p1/133p1_d01.nc
621,1059.3871359999998,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/092p1/092p1_d12.nc
455,1052.6037760000002,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/029p1/029p1_d13.nc
459,1051.715952,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/029p1/029p1_d17.nc
901,1051.63684,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/146p1/146p1_d06.nc
573,1050.665992,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/076p1/076p1_d16.nc
892,1046.099,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/144p1/144p1_d04.nc
811,1043.324696,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/128p1/128p1_d02.nc
828,1042.589944,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/132p1/132p1_d04.nc
842,1038.5042480000002,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/134p1/134p1_d05.nc
674,1036.169344,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/095p1/095p1_d06.nc
694,1021.8799359999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/098p1/098p1_d03.nc
703,1015.863424,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/098p1/098p1_d12.nc
666,1011.843504,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/094p1/094p1_d11.nc
816,1011.843504,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/128p1/128p1_d07.nc
859,1010.4613519999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/141p1/141p1_d02.nc
954,1000.1349280000001,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/157p1/157p1_d01.nc
727,996.867712,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/102p1/102p1_d01.nc
917,996.4957760000001,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/147p1/147p1_d10.nc
893,996.416664,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/144p1/144p1_d05.nc
715,994.1877760000001,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/100p1/100p1_d07.nc
949,993.014848,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/156p1/156p1_d05.nc
992,992.3028400000001,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/167p1/167p1_d03.nc
520,984.971776,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/045p1/045p1_d15.nc
1070,981.306272,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/198p1/198p1_d01.nc
1038,980.586188,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/186p1/186p1_d02.nc
810,979.777744,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/128p1/128p1_d01.nc
659,978.517504,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/094p1/094p1_d04.nc
973,977.66712,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/162p1/162p1_d01.nc
946,977.632384,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/156p1/156p1_d02.nc
878,970.7709159999999,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/143p1/143p1_d01.nc
1092,970.562588,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/430p1/430p1_d07.nc
623,970.13248,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/092p1/092p1_d14.nc
429,969.986176,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/028p1/028p1_d03.nc
744,967.656448,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/106p1/106p1_d08.nc
